Nguoi ke chuyen,Storyteller| Teller
Nguoi ke vi,Successor
Nguoi keo kiet,Meanie
Nguoi keo rem,Curtain-raiser
Nguoi khac phuc su co,Troublemaker
Nguoi khai bao,Decameter
Nguoi khai truong,Opener
Nguoi khang cao,Appellant
Nguoi khieu nai,Complainant
Nguoi khoi xuong,Starter
Nguoi khong biet boi,Non-swimmer
Nguoi khong lo,Giant
Nguoi khong tuan thu,Nonconformist
Nguoi khong uong ruou,Non-drinker
Nguoi kiem tra,Checkmate| Scrutineer| Testator
Nguoi ky gui,Deportee
Nguoi la,Stranger
Nguoi lai may bay,Aircraftman
Nguoi lai xe,Dispatch-rider| Driver| Motorist
Nguoi lai xe buyt,Busman
Nguoi lai xe lua,Railman| Railwayman
Nguoi lai xe no le,Slave-driver
Nguoi lai xe uong ruou,Drink-driver
Nguoi lam,Man-made
Nguoi lam ban thoi gian,Part-timer
Nguoi lam banh keo,Confectioner
Nguoi lam cong an luong,Wage-earner
Nguoi lam cong viec kham liem,Undertaker
Nguoi lam kem,Clothier
Nguoi lam kho heo,Wither| Withers
Nguoi lam moi,Refresher
Nguoi lam muoi,Saltpeter
Nguoi lam viec,Worker
Nguoi lam vuon,Gardener
Nguoi lao dong,Laborer| Labourer| Laodicean
Nguoi lap ke hoach,Planner
Nguoi lap rap,Assembler
Nguoi leo nui,Mountaineer
Nguoi lien ket,Conciliate| Linkman
Nguoi lon,Adult
Nguoi lon tuoi,Senior
Nguoi lun,Midget
Nguoi luoi bieng,Lazybones| Slacker| Slobber
Nguoi mach nuoc,Tipster
Nguoi mang nuoc,Water-bearer
Nguoi mang tau,Train-bearer
Nguoi mang tieu chuan,Standard-bearer
Nguoi mau,Maquette| Model
Nguoi may,Robot| Robotics
Nguoi mien nam,Southerner
Nguoi minh thich,Crush
Nguoi moi,Newcomer| Novice
Nguoi moi gioi,Broker
Nguoi mong doi,Expectant
Nguoi mua,Buyer| Buyer's
Nguoi nao,Someone
Nguoi nem lua,Flame-thrower
Nguoi ngam canh,Sightseer
Nguoi nghe,Listener
Nguoi nghich ngom,Rapscallion
Nguoi nghien ruou,Junkie
Nguoi ngoai cuoc,Bystander| Outsider
Nguoi ngoai dao,Heathen
Nguoi ngoai hanh tinh,Alien| Alimentary
Nguoi ngot ngao,Sweet-brier
Nguoi ngu,Sleeper
Nguoi nha tho,Churchman
Nguoi nhac nho,Prompter
Nguoi nhan,Receiver| Recipient
Nguoi nhan dia chi,Addressee
Nguoi nhan huy chuong,Medalist| Medallist
Nguoi nhat rac,Scavenger
Nguoi nhiet tinh,Enthusiast
Nguoi nhin,Looker
Nguoi noi doi,Liar
Nguoi noi tieng,Celebrity
Nguoi nop thue,Taxpayer
Nguoi nuoc,Waterman
Nguoi nuoc ngoai,Expat| Expatriate| Foreigner
Nguoi nuoi duong,Foster
Nguoi o,Occupant
Nguoi o tro,Stayer
Nguoi pha ca phe,Chauffeur
Nguoi pha che,Poulterer
Nguoi pha che ruou,Bartender
Nguoi pha luat,Lawbreaker
Nguoi pham toi,Sinner
Nguoi phan anh,Reflector
Nguoi phap,Frenchman
Nguoi phat ngon,Spokesman| Spokesperson
Nguoi phat tho,Postman
Nguoi phat truc tiep,Streamer
Nguoi phu hop,Conformist
Nguoi phu nu dang cho doi,Lady-in-waiting
Nguoi phu viec,Helpmate
Nguoi phu viec nam,Manservant
Nguoi phuc tung,Refulgent| Resplendent
Nguoi phuc vu,Attendant| Server| Serviceman| Servitor
Nguoi phuc vu an uong,Caterer
Nguoi phuong bac,Northerner
Nguoi phuong tay,Westerner
Nguoi qua duong,Passer-by
Nguoi quan gia,Housekeeper
Nguoi quan ly,Administrator| Manager| Oversteer
Nguoi quan sat,Observer
Nguoi quan sat chim,Bird-watcher
Nguoi quay,Rotarian
Nguoi quay phim,Cameraman
Nguoi quay tien,Money-spinner
Nguoi quen,Acquaintance
Nguoi quet don,Sweeper
Nguoi quet tham,Carpet-sweeper
Nguoi quy,Kneeler
Nguoi quyen ru,Seductress
Nguoi quyet dinh,Decider
Nguoi rung,Woodman
Nguoi sai,Wrongdoer
Nguoi san xuat,Producer
Nguoi sang lap,Founder| Foundling
Nguoi sang tao,Creator
Nguoi sanh an,Foodie| Gastronome| Gourmet
Nguoi sanh soi,Connoisseur
Nguoi say ruou,Drunkard
Nguoi so huu,Owner| Sahib
Nguoi soan nhac,Composer| Compositor
Nguoi su dung,User
Nguoi sua chua,Fixer
Nguoi sung dao,Devotee
Nguoi suu tam,Collector| Collector's
Nguoi suu tap tem,Stamp-collector
Nguoi tai pham,Recidivist
Nguoi tao ky nghi,Holiday-maker
Nguoi tap su,Probationer
Nguoi tay ban nha,Spaniard
Nguoi tham do y kien,Pollard| Pollster
Nguoi tham du,Attendee
Nguoi tham gia,Entrant| Joiner| Participant
Nguoi than,Coalman
Nguoi than yeu,Darling
Nguoi the chap,Mortgagee| Mortgager
Nguoi theo chu nghia dan tuy,Populist
Nguoi theo chu nghia hoi thoai,Conversationalist
Nguoi theo chu nghia khoa than,Nudist
Nguoi theo chu nghia khong quan tam,Irredentist
Nguoi theo chu nghia lang man,Romanticist
Nguoi theo chu nghia rieng biet,Separatist
Nguoi theo chu nghia thuan tuy,Purist
Nguoi theo chu nghia vo chinh phu,Anarchist
Nguoi theo dao Hindu,Hindu
Nguoi theo dao thien chua,Christian
Nguoi theo doi,Follower
Nguoi theo doi trai,Camp-follower
Nguoi theo phai,Sectarian
Nguoi theo thuyet Co doc Phuc lam,Adventist
Nguoi thich xem hinh anh lien quan den tinh duc,Voyeur
Nguoi thiet lap xu huong,Trend-setter
Nguoi thieu chu nghia,Utilitarian
Nguoi tho,Breather
Nguoi thoi tuyet,Snowblower
Nguoi thu nhan,Confessor
Nguoi thua hanh,Executor
Nguoi thua ke,Heir
Nguoi thuan tay phai,Right-hander
Nguoi thuan tay trai,Left-hander
Nguoi thue nha,Tenant| Tenantry
Nguoi ti nan,Refugee
Nguoi tien hoa,Evolutionist
Nguoi tien phong,Pioneer
Nguoi tim duong,Pathfinder
Nguoi tim kiem,Finder
Nguoi tinh luyen,Refiner
Nguoi to chuc,Organist
Nguoi to mau,Colonist
Nguoi tra lai,Returnee
Nguoi tra loi,Respondent
Nguoi tra tien,Paye
Nguoi trai phieu,Bondsman
Nguoi trang tri,Decorator
Nguoi treo co,Hangman
Nguoi trinh dien,Showman
Nguoi tro giup,Helices
Nguoi trong cay,Planter
Nguoi trong che,Tea-planter
Nguoi trong cuoc,Insider
Nguoi trong trot,Cultivator| Grower
Nguoi trung bay,Exhibitioner
Nguoi trung gian,Middleman
Nguoi trung thanh,Loyalist
Nguoi truot tuyet,Skipper
Nguoi truy tim,Tracer
Nguoi tu choi,Denier
Nguoi tuyen truyen,Propagator
Nguoi tuyet,Snowman
Nguoi ung ho,Supporter
Nguoi van chuyen,Transporter
Nguoi van chuyen hang hoa,Freighter| Freightliner
Nguoi vang mat,Absentee
Nguoi vat sua,Dairyman
Nguoi ve bien quang cao,Signwriter
Nguoi viet kich ban,Screenwriter| Scriptwriter
Nguoi viet loi,Lyricist
Nguoi viet muon,Ghost-writer
Nguoi viet nguech ngoac,Scribe
Nguoi viet nhac,Songwriter
Nguoi viet nhap,Draftsman| Draughtsman
Nguoi vo,Uxorial| Wife
Nguoi vu tru,Spaceman
Nguoi vuon,Apeman
Nguoi vuot troi nhat,World-beater
Nguoi xay dung,Builder
Nguoi xem,Onlooker| Viewer
Nguoi xem phim,Film-goer
Nguoi xen,Slither
Nguoi xeng,Shoveller
Nguoi xep hang,Ratepayer
Nguoi xin viec,Applicant| Postulant
Nguoi xoa bop,Masseur
Nguoi xu Wales,Welshman
Nguoi xu ly,Handler
Nguoi yeu,Lovelorn| Lover| Sweetheart
Nguoi yeu cau boi thuong,Claimant
Nguoi yeu nuoc,Patrician
Nguon,Resource| Source
Nguon cam hung,Inspiration
Nguon goc,Derivation| Fountain-head| Origin| Originate| Ousel| Provenance| Stammer
Nguon goc tu bo,Bovine
Nguon nuoc,Watercourse
Nguong,Threshold
Nguong mo,Admire
Nguu bang,Burdock
Nguy bien,Sophism| Sophistry| Soporific
Nguy co,Jeopardy
Nguy hiem,Hazard| Hazardous| Peril| Ponderous| Precarious| Thunderous
Nguy nga,Palatial
Nguy tao,Apocrypha| Apocryphal
Nguy trang,Camouflage| Disguise| Dissimulate
Nguyen,Raw
Nguyen am,Vowel
Nguyen am doi,Diphthong
Nguyen ban,Original
Nguyen don,Plaintiff
Nguyen lieu,Ingredient
Nguyen mau,Infinitive| Prototype
Nguyen nhan,Causal| Causation| Causative
Nguyen nhan hoc,Etiology
Nguyen phan,Mitosis
Nguyen rua,Curse| Execrate
Nguyen sinh,Primeval
Nguyen sinh chat,Protoplasm
Nguyen so,Pristine
Nguyen tac,Houri| Principle
Nguyen thuy,Primitive| Primordial
Nguyen to,Elemental
Nguyen tu,Atom| Atomic
Nguyen van,Verbatim
Nguyen xuong,Raw-boned
Nguyet que,Laurel
Nha,Bosh| Home
Nha an,Canteen
Nha ao thuat,Magician
Nha banh xe,Wheel-house
Nha bao,Journalist
Nha bao ton,Conservationist
Nha bao ve,Guardhouse
Nha bep,Pantry
Nha cai ca cuoc,Bookmaker
Nha can thiep,Interventionist
Nha cau lac bo,Clubhouse
Nha choc troi,Skyscraper
Nha choi,Playhouse
Nha chong,House-husband
Nha chu,Periodontics
Nha cong nghiep,Industrialist
Nha cung cap tin tuc,News-vendor
Nha dam,Aloe
Nha dang ky,Registrar
Nha dao duc,Moralist
Nha diem,Whore-house
Nha dieu hanh,Operator
Nha dieu khac,Sculptor
Nha doc quyen,Monopolist
Nha duong,Road-house
Nha gay quy,Fund-raiser
Nha giam dinh,Methodist
Nha giao duc,Educationist
Nha go,Chalet
Nha hai huoc,Humorist
Nha hang,Restaurateur
Nha hang bit tet,Steak-house
Nha hang nho,Dinette
Nha hat Opera,Opera-house
Nha hoa hoc,Chemist
Nha hung bien,Orator
Nha khach,Guest-house
Nha khat thuc,Almshouse
Nha kho,Garner| Refectory| Storehouse
Nha khoa,Dental
Nha khoa hoc,Scientist
Nha kich,Dramatist
Nha kinh,Glasshouse| Greenhouse
Nha kinh te hoc,Economist
Nha lam,Home-made
Nha lam luat,Lawmaker
Nha lam viec,Workhouse
Nha lap ghep,Prefab
Nha ly thuyet,Theoretician| Theorist
Nha may,Factory
Nha may bia,Brewery
Nha may chung cat,Distillery
Nha may dien,Powerplant
Nha may loc dau,Refinery
Nha may lon,Piggery
Nha moi truong hoc,Environmentalist
Nha ngheo,Poorhouse
Nha nghi,Lodging
Nha ngoai giao,Diplomat| Diplomatist
Nha ngon ngu hoc,Linguist
Nha nguy bien,Sophist
Nha nguyen,Chapel
Nha o,Homestead| Housing
Nha phan phoi,Distributor
Nha phan tich,Analyst
Nha que,Redneck
Nha quy toc,Nobleman
Nha san xuat,Maker
Nha san xuat tien,Moneymaker
Nha su,Monk
Nha su hoc,Historian
Nha tai tro,Donor| Sponsor
Nha tam,Bathhouse
Nha tao mau,Stylist
Nha tham hiem,Adventurer
Nha than hoc,Theologian
Nha thau,Contractor
Nha thiet ke,Designer
Nha tho,Brothel| Charnel-house| Church| Churchyard| Poet| Poetaster
Nha tho Hoi giao,Mosque
Nha thuoc,Drugstore
Nha thuyen,Boat-house| Houseboat
Nha tre,Nurseryman
Nha trieu phu,Millionaire
Nha tro,Hostel| Hostelling| Motel
Nha truong,Schoolhouse
Nha truyen giao,Evangelist| Missionary
Nha tu,Imprison| Jail
Nha tu ban,Capitalist
Nha tu hao,House-proud
Nha tu nhien hoc,Naturalist
Nha tu tuong,Thinker
Nha tuy chinh,Custom-house
Nha tuyet,Igloo
Nha vat ly,Physicist
Nha ve sinh,Latrine| Sanitarium| Toiletry
Nha viet kich,Playwright
Nha viet ma,Stenographer
Nha vua,King
Nha xac,Morgue| Mortuary
Nha xuat ban,Publicist| Publisher
Nhac cu,Instrumental
Nhac cu thung,Barrel-organ
Nhac jazz,Jazz
Nhac lai,Reiterate| Remind| Remold
Nhac nen,Backtrack
Nhac phim,Soundtrack
Nhac pop,Pop
Nhac pop ,Pop.
Nhac si,Musician
Nhac truong,Conductor| Maestro
Nhac vien,Conservatory
Nhai,Chew| Masticate| Scrunch
Nhai lai,Ruminant
Nhai top tep,Munch
Nham hiem,Sinister
Nham lan,Confuse| Mischance| Mistaken| Mistook
Nham mat lai,Shut-eye
Nham nhi,Bullshit
Nhan,Crinkle| Forbearance| Press| Receive| Received| Receivership| Tag| Wince
Nhan Vien,Staff
Nhan ban,Duplicate
Nhan biet,Identification| Recognizance
Nhan biet truoc,Precognition
Nhan cach,Personage
Nhan cach hoa,Personify
Nhan cau,Eyeball
Nhan chinh minh,Farsi
Nhan chung,Eyewitness| Witness| Witticism
Nhan chung hoc,Anthropology
Nhan cong,Labor| Labour
Nhan dan,Sticker
Nhan dan te,Yuan
Nhan dao,Humane| Humanitarian
Nhan dinh,Identify| Verdict
Nhan doi,Redouble
Nhan giai thuong,Prize-giving
Nhan hau,Good-hearted| Good-natured| Goodness| Kind-hearted
Nhan hieu,Brand| Tidemark
Nhan hoa,Humanize
Nhan khau hoc,Demography
Nhan khoa,Ophthalmic| Ophthalmology
Nhan len,Press-up
Nhan loai,Anthropomorphism| Ember| Human| Humanity| Mankind| Mens| Womankind
Nhan luc,Manpower
Nhan ma,Centaur
Nhan mac,Label
Nhan manh,Emphasis| Emphasize| Emphatic| Insinuate
Nhan manh lai,Re-emphasize
Nhan manh qua muc,Overemphasize
Nhan mat,Frown| Grimace
Nhan nha,Leisurely| Otiose
Nhan nheo,Wizened| Wrinkly
Nhan nho,Crummy| Scruffy| Wry
Nhan nhuong,Appease
Nhan nuoi,Adopt| Adoptive
Nhan qua,Causality
Nhan ra,Realize
Nhan roi,Idle
Nhan sam,Ginseng
Nhan su,Sphinx
Nhan tam,Heartless| Merciless
Nhan tao,Artificial
Nhan te bao,Nucleus
Nhan thuc,Aware| Cognition| Cognizance| Perceive
Nhan thuc sai,Misconceive
Nhan thuc truoc,Preconceive
Nhan trong am,Accentuate
Nhan tu,Merciful| Mercifully| Mercy
Nhan va?t,Figure
Nhan vao,Admission
Nhan vat chinh,Protagonist
Nhan vat phan dien,Villainy
Nhan vien,Employee| Personnel
Nhan vien ban hang,Salesperson
Nhan vien cu,Ex-servicewoman
Nhan vien cuu ho,Lifeguard
Nhan vien giat la,Laundress
Nhan vien hang khong,Airliner| Airwoman
Nhan vien huong dan,Concierge
Nhan vien may bay,Aircraftwoman
Nhan vien phuc vu,Servicewoman
Nhan vien phuc vu cu,Ex-serviceman
Nhan vien thue,Taxman
Nhan vien tu van,Counsellor| Counselor
Nhan vien van dong hanh lang,Lobbyist
Nhan vien van phong,Clerk| Officer
Nhan vien van tai,Contortionist
Nhan xet,Feedback| Remark| Remonstrate
Nhan xo,Fibroid
Nhanh,Brisk| Fast| Martinet| Quick| Rapid| Swift
Nhanh chong,Speedy
Nhanh gap doi,Double-quick
Nhanh hon,Frier
Nhanh len,Hurtle
Nhanh nhen,Agile| Hurdy-gurdy| Thimbleful
Nhanh tri,Quick-witted
Nhao,Knead
Nhao bang,Taunt
Nhao bot,Doughnutting
Nhao lon,Acrobatics
Nhao lon tren khong,Aerobatics
Nhap chuot,Click| Clique
Nhap cu,Immigrate
Nhap khau,Import
Nhap lai,Re-enter| Re-entry
Nhap ngu,Enlist
Nhap ngu lai,Re-enlist
Nhap nhay,Blinker| Blinking| Flashing| Flicker| Strobe
Nhap nhem,Ingoing
Nhap the,Incarnate
Nhap tich,Importunate| Naturalize| Natured
Nhap vai,Role-playing
Nhap vien,Hospitalize
Nhat Ban,Japan
Nhat ky,Diary| Log| Logbook
Nhat ky BO ngay voi,Tribology
Nhat len,Take-up
Nhat mau,Blight
Nhat nhi,Second-best
Nhat nito,Nit-picking
Nhat nuoc da vung,Ice-pick
Nhat quan,Consist| Consistory
Nhat rac,Scavenge
Nhat tam,Heliocentric| Single-minded
Nhat the,Unitary
Nhat thoi,Momentary
Nhat thuc,Eclipse
Nhat tri,Unanimous
Nhau thai,Placenta
Nhay,Dance| Jump| Jumping
Nhay ben,Sharp-witted
Nhay break dance,Break-dancing
Nhay cam,Sensible| Sensitive| Sensitize| Sensuous| Susceptible
Nhay cang len,Jumpy
Nhay cau,Hopping
Nhay cuc,Pole-jump
Nhay dan dau,Jump-lead
Nhay day,Skipping-rope
Nhay du,Skydiving
Nhay len,Jumped-up
Nhay lo co,Hopscotch
Nhay mat,Wink| Winkle
Nhay mat gon gang,Tiddly-wink
Nhay nhua,Slimy
Nhay truot tuyet,Ski-jump
Nhay vot,Leap
Nhe,Light| Mild| Mildly
Nhe chan,Light-footed
Nhe da ca tin,Light-hearted
Nhe dau,Light-headed
Nhe hon khong khi,Lighter-than-air
Nhe nhang,Gentility| Portly
Nhe nhang mem mai,Softly-softly
Nhech mep,Smirk
Nhech nhac,Sleazy
Nhen nhom lai,Rekindle
Nheo mat,Squint
Nhet vao,Tuck-in
Nhi hoa,Stamen
Nhi khoa,Paediatrics
Nhi phan,Binary
Nhi thuc,Binomial
Nhiem dien,Electrify
Nhiem doc chi,Lead-poisoning
Nhiem doc mau,Blood-poisoning
Nhiem ky,Tenure
Nhiem sac the,Chromosome
Nhiem trung huyet,Sepsis| Septicaemia| Septicemia
Nhiem vu,Commission| Quest| Responsibility| Task
Nhiem vu diem,Point-duty
Nhiem vu duoc giao,Remit
Nhiem vu nang ne,Heavy-duty
Nhien lieu,Fuel
Nhiep anh,Photography
Nhiep chinh,Regent
Nhiet,Calor| Heat| Thermal
Nhiet dien,Thermoelectric
Nhiet do,Temp| Temperature
Nhiet doi,Tropical
Nhiet dong luc hoc,Thermodynamics
Nhiet hach,Thermonuclear
Nhiet huyet,Blood-heat
Nhiet ke,Thermometer
Nhiet luong,Calorific
Nhiet luong ke,Calorimeter
Nhiet luyen,Thermosetting
Nhiet thanh,Fervent| Zeal
Nhiet tinh,Enthusiastic| Fervor| Fervour| Warm-hearted
Nhieu,Abound| Mange| Many| Molt| Molto| Much| Multiple| Numerable| Numerous| Plenty| Various
Nhieu ,Tele-
Nhieu long,Hairy
Nhieu lua chon,Multiple-choice
Nhieu mau,Multicoloured
Nhieu may,Cloudy
Nhieu mua,Rainy
Nhieu nam ,Lat.
Nhieu nang,Sunny
Nhieu nguoi dung,Multi-user
Nhieu tang,Multi-storey
Nhieu thit,Meaty
Nhieu thong tin,Informative
Nhieu thu khac nhau,Manifold
Nhieu trieu,Multimillion
Nhieu trieu phu,Multimillionaire
Nhim,Porcupine| Urchin
Nhin,Look| Macho
Nhin an,Jejune| Jejunum
Nhin cham cham,Gaze| Stare| Stook
Nhin nhan,Acknowledgement| Recognize| Reconnoiter| Reconnoitre
Nhin thay,Bona| Pom| Se| See| Seeing
Nhin tinh the,Crystal-gazing
Nhin trom,Peek| Peeping| Titter
Nhin trung trung,Glaring
Nhin vao,Look-in| Looker-on
Nhin xa,Far-seeing
Nhin xa trong rong,Far-sighted| Visionary
Nhip,Rhythm
Nhip dap chet nguoi,Dead-beat
Nhip sinh hoc,Biorhythm
Nhip tim,Heartbeat
Nhip trong,Drumbeat
Nho,Spit| Uproot
Nho be,Diminutive| Little| Petit| Petite| Piccolo| Small
Nho do,Redcurrant
Nho gia,Confucian
Nho giot,Drip| Dripping| Drippy
Nho hon,Undersized
Nho kho,Raisin
Nho lai,Husk| Nco| Reme| Remember
Nho long,Pluck
Nho nha,Homesick
Nho nhan,Petty
Nho nuong,Spit-roast
Nho ra,Overhang
Nho vao,Dank
Nho xiu,Teeny| Tiny
Nho xiu weeny,Teeny-weeny
Nhoe,Smudge
Nhoi,Stuffed
Nhom,Aluminium| Aluminum
Nhom choi,Playgroup
Nhom con,Subgroup
Nhom lai,Regroup
Nhon,Acute| Pinch| Pointed| Sharp
Nhon chan,Tiptoe
Nhon nhao,Scurry
Nhot,Ticklish| Viscous
Nhot doc,Carbuncle
Nhs,Nhs
Nhu,As
Nhu cau,Needs
Nhu dong ruot,Peristalsis
Nhu heo,Porky
Nhu hoa,Breast| Emulsify
Nhu la,Such
Nhu nhau,Alike| Likable
Nhu sua,Lacteal
Nhu trap,Chyme
Nhu tren,Ditto
Nhu tuong,Emulsion
Nhu vay,Suchlike| Thus
Nhu vay va tuong tu,Such-and-such
Nhua,Plastic| Resin
Nhua deo,Plasticine
Nhua duong,Asphalt
Nhua nhiet deo,Thermoplastic
Nhua pvc,Pvc
Nhua thong,Rosin| Turpentine
Nhuc dau khau,Nutmeg
Nhuc nha,Dishonor| Dishonour
Nhun nhay,Trampoline
Nhun vai,Shrug
Nhung,Antler| Embed| Inca| Velvet| Yet
Nhung bong hoa,Flowers
Nhung buc tranh ,Quadri-
Nhung cai ke,Shelves
Nhung con dao,Knives
Nhung con duong dai,Longways
Nhung con meo,Cat's
Nhung cuu,Sheep-dip
Nhung dim,Dip
Nhung dim ,Dip.
Nhung dua tre,Child's
Nhung ma,Ale| But| Ond
Nhung nguoi,People
Nhung nguoi vo,Wives
Nhung thu kia,Those
Nhung trai lai,Whereas
Nhung tui tien,Moneybags
Nhuom trong len,Dyed-in-the-wool
Nhuong bo,Concession| Concessive| Precession
Nhuong lai,Cede
Nhuong quyen thuong mai,Franchise
Nhut nhat,Timid
Nhuy hoa,Pistil
Nhuyen the,Krill| Mollusc| Mollusk
Ni co,Nun
Ni vien,Nunnery
Nia nuong banh mi,Toasting-fork
Niacin,Niacin
Nib,Nib
Nibble,Nibble
Nicety,Nicety
Nick,Nick
Nick nack,Nick-nack
Nicotine,Nicotine
Nicotinic,Nicotinic
Nictitating,Nictitating
Nictity,Nictitate
Niem dam me choi,Passion-play
Niem dam me hoa,Passion-flower
Niem hanh phuc,Euphoria
Nien dai,Chronology
Nien giam,Yearbook
Nien kim,Annuity
Niet ban,Nirvana
Nieu dao,Urethra
Nieu quan,Ureter
Niff,Niff
Nifty,Nifty
Niggard,Niggard
Niggardly,Niggardly
Nigger,Nigger
Niggle,Niggle
Nigh,Nigh
Nightie,Nightie
Nightjar,Nightjar
Nightspot,Nightspot
Niken,Nickel
Nikkei,Nikkei
Nimble,Nimble
Nimbus,Nimbus
Nimby,Nimby
Nincompoop,Nincompoop
Ninepine,Ninepin
Ninh,Simmer
Ninh hot,Flattery
Ninh not,Flatter
Ninny,Ninny
Niobium,Niobium
Nip,Nip
Nippy,Nippy
Nissen,Nissen
Niter,Niter
Nito,Nitrogen
Nitrat,Nitrate
Nitre,Nitre
Nitric,Nitric
Nitride,Nitride
Nitrify,Nitrify
Nitrit,Nitrite
Nitro ,Nitro-
Nitroglycerin,Nitroglycerin
Nitroglycerine,Nitroglycerine
Nitrous,Nitrous
Nitty gritty,Nitty-gritty
Nitwit,Nitwit
No,Blasted| Burst| Crossbow| Explosion| Explosive| Het| It| Lo| Owe| Satiety
No cheo,Cross-hatch
No hoa,Blooming
No la,Eft| Es
No lai,Redoubt
No le,Enslave| Slave
No luc,Attempt| Effeminate| Effigy| Effortless| Endeavor| Endeavour
No nan,Debt
No no,Floret
No o? dau,Dove
No ra,Blast-off
No se,It'd| It'll
No tung,Blow-up
No tung len,Bust-up
Noan,Ovum
Nobble,Nobble
Nobel,Nobel
Noc doc,Venom
Nod,Nod
Noddy,Noddy
Nodule,Nodule
Noel,Noel
Noggin,Noggin
Noi,Append| Dire| Floatation| Floating| Floaty| Place| Pot| Said| Say| Speak| Speaking| Spoken| Telling
Noi ,Loc.
Noi ap suat,Pressure-cooker
Noi bat,Blurb| Eminence| Eminent| Prominent| Striking
Noi bay,Foul-mouthed| Misrule
Noi bo,Inquorate| Inside| Internal| Interne
Noi bo hoa,Internalize
Noi buon,Grief| Sorrow
Noi chien,Fryer
Noi chung la,Generally
Noi chuyen,Talk
Noi chuyen tro lai,Talkback
Noi chuyen voi,Talking-to
Noi com dien,Cooker
Noi cu tru,Domicile| Residence
Noi dat,Grounding
Noi day,Here| Insurgent| Rebellion| Revolt| Revolting| Uprising
Noi dia,Domestic| Inland| Interior
Noi doi,Double-jointed| Lie| Lied
Noi don gian,Plain-spoken
Noi dung,Contented| Contention
Noi dung khieu dam,Pornography
Noi hap,Autoclave
Noi hay lam,Well-spoken
Noi hoi,Boiler| Pot-boiler
Noi kho khan,Quandary
Noi lai,Repeat
Noi lam viec,Workplace
Noi lap,Stutter
Noi len,Rise
Noi loan,Mutiny| Rebel
Noi long,Loosen
Noi mac tu cung,Endometrium
Noi nao do,Someplace
Noi nau kim khi,Melting-pot
Noi nghi ngoi,Getaway
Noi nham,Chatter
Noi nho,Soft-spoken| Sputter
Noi nhu vay,Say-so
Noi nuoc doi,Double-talk
Noi nuong tua,Refuge
Noi o,Whereabouts
Noi qua,Exaggerate| Overstate
Noi quanh co,Prevaricate
Noi rong,Broaden
Noi sinh,Birthplace| Endogenous| Erogenous
Noi so,Fear
Noi soi,Endoscope
Noi soi xa hinh,Radioscopy
Noi suy,Interpolate
Noi tai,Immanent| Intrinsic
Noi tang,Offal| Viscera| Visceral
Noi that co ban,Primogeniture
Noi tieng,Famed| Famous| Popular| Renowned| Well-known
Noi tieng bung,Ventriloquism
Noi tieng the gioi,World-famous
Noi tiep,Serial
Noi tiet,Endocrine
Noi tot,Fine-spun
Noi tro,Housewife
Noi tru,Boarder| Boarding-house
Noi tru an,Shelter
Noi trung bay,Show-place
Noi truoc,Foregoing
Noi tu do,Free-spoken
Noi yeu cau,Requite
Non,Vomit
Non bo,Rockery
Non gio,Wind-cone
Non nao,Hangover
Non ra,Disgorge| Regurgitate
Nonagenarian,Nonagenarian
Nonagon,Nonagon
Nonce,Nonce
Nondescript,Nondescript
Nong,Hot| Shallow
Nong am,Muggy
Nong chay,Molten
Nong dan,Agrarian
Nong do,Concentration
Nong hoc,Agronomy
Nong nay,Impatient| Incisive| Ostensive| Tempestuous
Nong nghiep,Agriculture
Nong no,Serf| Villein
Nong noc,Tadpole
Nong phu,Boer| Farmer
Nong thon,Rural
Nong tinh,Bad-tempered| Hot-tempered| Hothead| Quick-tempered
Nong trai,Farm
Nong trai tay,Farm-hand
Nonplus,Nonplus
Nook,Nook
Nop,Submit
Nop ho so,Filing| Submission
Norfolk,Norfolk
Norman,Norman
Norn,Norn
Noron,Neuron
Norse,Norse
Northeaster,Northeaster
Northman,Northman
Norwester,Nor'wester
Noseband,Noseband
Nosedive,Nosedive
Nosh up,Nosh-up
Notch,Notch
Notecase,Notecase
Notelet,Notelet
Notron,Neutron
Nougat,Nougat
Noughts,Noughts
Novelette,Novelette
Novella,Novella
Novena,Novena
Noviciate,Noviciate
Nowt,Nowt
Nr ,Nr.
Ns,Ns
Nspcc,Nspcc
Nsw,Nsw
Nt,Nt
Nu anh hung,Heroine
Nu ba tuoc,Countess
Nu cong tuoc,Duchess
Nu cuoi,Smile
Nu dien vien,Actress
Nu hieu truong,Schoolmistress
Nu ho sinh,Midwife
Nu hoang,Maharanee| Queen
Nu phuc vu,Waitress
Nu quan doc,Forewoman
Nu quy toc,Noblewoman
Nu quyen,Feminism
Nu sat thu,Lady-killer
Nu sieu nhan,Superwoman
Nu sinh,Schoolgirl| Sorority
Nu than,Goddess
Nu tinh,Womanly
Nu tu tuoc,Viscountess
Nu xu Wales,Welshwoman
Nua,Another| Lain
Nua cot buom,Half-mast
Nua cung,Half-hardy
Nua dang cap,Half-caste
Nua dem,Midnight
Nua duong,Halfway
Nua go,Half-timbered
Nua lung,Half-back
Nua nhiem ky,Half-term
Nua ta,Half-dozen
Nua thoi gian,Half-time
Nua tieng,Half-hour
Nua tieu de,Half-title
Nua voi,Half-hearted
Nua vuong mien,Half-crown
Nuance,Nuance
Nub,Nub
Nubile,Nubile
Nucleon,Nucleon
Nugget,Nugget
Nui,Mountain
Nui lua,Volcanic| Volcano
